material_id,Name,A_site,B_site,X_site,Spacegroup,Ehull,Energy,density_MP,s_A,s_B,s_X
mp-35143,BaNbS3,Ba,Nb,S,P6_3/mmc,0.0030931841538421,-31.649644215,4.50490780435648,1.61,0.68,1.84
mp-754307,BaNdO3,Ba,Nd,O,R-3c,0.115870301250007,-34.43810413,5.84149959658884,1.61,0.983,1.42
mp-755877,BaNdO3,Ba,Nd,O,Pm-3m,0.178523351250008,-34.12484993,5.78389150487916,1.61,0.983,1.42
mp-1096852,BaNiCl3,Ba,Ni,Cl,P6_3mc,0.290261046000001,-20.373643765,4.38153624235624,1.61,0.69,1.81
mp-19138,BaNiO3,Ba,Ni,O,P6_3/mmc,0.0001396460000027,-26.942048315,5.92889736327445,1.61,0.48,1.42
mp-19241,BaNiO3,Ba,Ni,O,P6_3mc,0.0,-26.943943065,5.91957231451644,1.61,0.48,1.42
mp-1120765,BaNiO3,Ba,Ni,O,Pm-3m,0.124191377000003,-26.2049254,6.18786998556505,1.61,0.48,1.42
mp-8558,BaNpO3,Ba,Np,O,Pm-3m,0.0,-44.49296362,8.07044065793061,1.61,0.87,1.42
mp-781625,BaOsO3,Ba,Os,O,Pm-3m,0.080434833,-36.1276264,9.28941020439192,1.61,0.63,1.42
mp-8557,BaPaO3,Ba,Pa,O,Pm-3m,0.0,-42.04490568,7.53222754821584,1.61,0.9,1.42
mp-22230,BaPbO3,Ba,Pb,O,Imma,0.0,-28.950990835,7.8818076839881,1.61,0.775,1.42
mp-21280,BaPbO3,Ba,Pb,O,Pm-3m,0.0270186640000034,-28.81934841,7.8522392770128,1.61,0.775,1.42
mp-20461,BaPbO3,Ba,Pb,O,C2/m,5.18350000033863e-05,-28.951234165,7.87718009894177,1.61,0.775,1.42
mp-561598,BaPbO3,Ba,Pb,O,Pm-3m,1.09517206,-23.48011115,6.39922562045529,1.61,0.775,1.42
mp-20991,BaPbO3,Ba,Pb,O,I4/mcm,0.0028414070000035,-28.93679336,7.90441611698772,1.61,0.775,1.42
mp-1178510,BaPdO3,Ba,Pd,O,Pm-3m,0.0287006584999974,-28.32892723,6.88571980964728,1.61,0.615,1.42
mp-6910,BaPrO3,Ba,Pr,O,R-3c,0.118148188999999,-34.310563125,5.70791133172849,1.61,0.85,1.42
mp-4783,BaPrO3,Ba,Pr,O,Pm-3m,0.190828110999998,-33.94816022,5.60023001774417,1.61,0.85,1.42
mp-6909,BaPrO3,Ba,Pr,O,Imma,0.112214571999998,-34.339697175,5.70675126286429,1.61,0.85,1.42
mp-22705,BaPrO3,Ba,Pr,O,Pnma,0.107053414499999,-34.3741860075,5.71299429117947,1.61,0.85,1.42
mp-11006,BaPS3,Ba,P,S,P2_1/c,0.0,-25.595076525,3.22271889809428,1.61,0.44,1.84
mp-11008,BaPSe3,Ba,P,Se,P2_1/c,0.0,-22.8645965825,4.42913258407819,1.61,0.44,1.98
mp-1183290,BaPtO3,Ba,Pt,O,Pm-3m,0.099315742266664,-29.35798044,8.913980251561,1.61,0.625,1.42
mp-1214788,BaPtO3,Ba,Pt,O,P6_3/mmc,0.0047150411238066,-29.7749697992857,8.4805018421632,1.61,0.625,1.42
mp-7143,BaPuO3,Ba,Pu,O,Pm-3m,0.0243402839999991,-45.978362,8.29738839932299,1.61,0.86,1.42
mp-505025,BaPuO3,Ba,Pu,O,Pnma,0.0,-46.092593475,8.41075602233713,1.61,0.86,1.42
mp-989637,BaReN3,Ba,Re,N,C2/c,0.0,-41.785549945,6.20583566802751,1.61,0.53,1.46
mp-1183298,BaReO3,Ba,Re,O,Pm-3m,0.136123029666644,-38.95676556,9.18649239814682,1.61,0.63,1.42
mp-1016850,BaRhO3,Ba,Rh,O,Pm-3m,0.0983361712962951,-31.57447136,6.97270155774258,1.61,0.6,1.42
mp-7685,BaRhO3,Ba,Rh,O,P6_3/mmc,0.0154937257962962,-32.0378981925,6.62825463447308,1.61,0.6,1.42
mp-1017591,BaRuO3,Ba,Ru,O,Pm-3m,0.0667693693333327,-34.55190979,7.08696163452869,1.61,0.62,1.42
mp-3598,BaRuO3,Ba,Ru,O,P6_3/mmc,0.023979915,-34.7749299233333,6.87539633783081,1.61,0.62,1.42
mp-5773,BaRuO3,Ba,Ru,O,R-3m,0.0,-34.8989266833333,6.62881484814708,1.61,0.62,1.42
mp-3597,BaRuO3,Ba,Ru,O,P6_3/mmc,0.0066173323333345,-34.8637333025,6.74570319695964,1.61,0.62,1.42
mp-1183289,BaScO3,Ba,Sc,O,Pm-3m,0.026701069166676,-37.06816832,5.08936658183971,1.61,0.87,1.42
mp-6989,BaSeO3,Ba,Se,O,P2_1/m,0.0,-29.766177,4.75366383474521,1.61,0.5,1.42
mp-7339,BaSiO3,Ba,Si,O,P2_12_12_1,0.0220318505000003,-37.0340781925,4.22550302186131,1.61,0.4,1.42
mp-12958,BaSiO3,Ba,Si,O,R-3m,0.294701016333332,-35.6690944966667,5.76522697175379,1.61,0.4,1.42
mp-776076,BaSiO3,Ba,Si,O,P2_1/c,0.0389198642499995,-36.947438615,4.40041471019484,1.61,0.4,1.42
mp-1016821,BaSiO3,Ba,Si,O,Pm-3m,0.561268265,-34.33318537,6.27351983662009,1.61,0.4,1.42
mp-18407,BaSiO3,Ba,Si,O,P6_3/mmc,0.408567218999999,-35.0981435116666,6.07118098610978,1.61,0.4,1.42
mp-776084,BaSiO3,Ba,Si,O,C2/c,0.0,-37.143546465,4.01223934131015,1.61,0.4,1.42
mp-3163,BaSnO3,Ba,Sn,O,Pm-3m,0.0,-31.64384996,6.86998405997261,1.61,0.81,1.42
mp-1178513,BaSnO3,Ba,Sn,O,Imma,0.0006460229999989,-31.643519315,6.86413892819664,1.61,0.81,1.42
mp-1183370,BaSnS3,Ba,Sn,S,Pnma,0.0156748426111122,-23.7988105725,4.6127062471157,1.61,0.81,1.84
mp-768307,BaSO3,Ba,S,O,P2_1/m,0.0694253274999994,-31.81910169,4.22051598251705,1.61,0.37,1.42
mp-754678,BaTaO3,Ba,Ta,O,Pm-3m,0.0321916528000088,-42.89719226,8.62853724776436,1.61,0.68,1.42
mp-4001,BaTaS3,Ba,Ta,S,P6_3/mmc,0.0,-33.59949929,5.73294325838388,1.61,0.68,1.84
mp-1078588,BaTaSe3,Ba,Ta,Se,P6_3/mmc,0.0291486750000001,-30.65960593,6.78161746675686,1.61,0.68,1.98
mp-548824,BaTbO3,Ba,Tb,O,R-3c,0.093177259750008,-34.95014921,6.55374067130473,1.61,0.76,1.42
mp-20129,BaTbO3,Ba,Tb,O,Pnma,0.0908034197500083,-34.95616077,6.55240291489754,1.61,0.76,1.42
mp-5735,BaTbO3,Ba,Tb,O,Imma,0.0917668097500082,-34.95508203,6.55273421641723,1.61,0.76,1.42
mp-2929,BaTbO3,Ba,Tb,O,Pm-3m,0.120442663750008,-34.77456857,6.51587752247694,1.61,0.76,1.42
mp-2939,BaTbO3,Ba,Tb,O,I4/mcm,0.0973972847500075,-34.93188123,6.57324480083313,1.61,0.76,1.42
mp-1182811,BaTbO3,Ba,Tb,O,P-1,0.106176998750009,-34.678393065,6.4830272279139,1.61,0.76,1.42
mp-555174,BaTcO3,Ba,Tc,O,P6_3/mmc,0.0,-37.4338998283333,6.7611470027934,1.61,0.645,1.42
mp-1189614,BaThO3,Ba,Th,O,Pnma,0.0,-40.9879626775,7.43052937371224,1.61,1.21,1.42
mp-8037,BaThO3,Ba,Th,O,Pm-3m,0.0834060900000004,-40.57094862,7.1196249305164,1.61,1.21,1.42
mp-558125,BaTiO3,Ba,Ti,O,C222_1,0.0033051979999996,-40.0397527016666,5.6158246720002,1.61,0.605,1.42
mp-5933,BaTiO3,Ba,Ti,O,P6_3/mmc,0.0084029456666652,-40.0156484416667,5.68150933419111,1.61,0.605,1.42
mp-1076932,BaTiO3,Ba,Ti,O,Amm2,0.979015368000001,-35.13095492,3.07672232710474,1.61,0.605,1.42
mp-2998,BaTiO3,Ba,Ti,O,Pm-3m,0.0147385900000003,-39.98498769,5.8917486383211,1.61,0.605,1.42
mp-5020,BaTiO3,Ba,Ti,O,R3m,0.0,-40.05551111,5.71357618647438,1.61,0.605,1.42
mp-19990,BaTiO3,Ba,Ti,O,P4/mmm,1.807418874,-30.9626211,4.54680168550407,1.61,0.605,1.42
mp-5986,BaTiO3,Ba,Ti,O,P4mm,0.0032073760000006,-40.04097418,5.73532213485692,1.61,0.605,1.42
mp-995191,BaTiO3,Ba,Ti,O,Amm2,1.806614552,-30.97683438,4.53115207512561,1.61,0.605,1.42
mp-644497,BaTiO3,Ba,Ti,O,Amm2,0.714231608,-36.37527456,3.60565720487417,1.61,0.605,1.42
mp-5777,BaTiO3,Ba,Ti,O,Amm2,0.0004731800000001,-40.05339267,5.71337633980142,1.61,0.605,1.42
mp-504715,BaTiO3,Ba,Ti,O,Pm-3m,3.077451098,-24.85490782,3.8533983160978,1.61,0.605,1.42
mp-7073,BaTiS3,Ba,Ti,S,P6_3/mmc,0.006230597,-30.449998815,3.98346038146212,1.61,0.605,1.84
mp-1079893,BaTiSe3,Ba,Ti,Se,P6_3/mmc,0.0,-27.71517006,5.25868477065092,1.61,0.605,1.98
mp-1183393,BaTlO3,Ba,Tl,O,Pm-3m,0.119237046250004,-25.58096972,7.8604724319635,1.61,0.885,1.42
mp-1183394,BaTmO3,Ba,Tm,O,Pm-3m,0.0724718132500035,-35.1623743,7.02904326056043,1.61,0.88,1.42
mp-1183212,BAuO3,B,Au,O,Pm-3m,1.32722323366667,-24.1323269,9.9344678066607,0.27,0.85,1.42
mp-35730,BaUO3,Ba,U,O,Pnma,0.0,-43.3244666575,8.08596795798253,1.61,0.89,1.42
mp-3601,BaUS3,Ba,U,S,Pnma,0.0,-34.1806052675,5.53689379034807,1.61,0.89,1.84
mp-19150,BaVO3,Ba,V,O,P-3m1,0.0751386589999843,-36.218835974,5.77885127142995,1.61,0.58,1.42
mp-1017465,BaVO3,Ba,V,O,Pm-3m,0.114915918999984,-35.78307303,6.21139661762509,1.61,0.58,1.42
mp-555857,BaVS3,Ba,V,S,C222_1,0.003789164999989,-30.22904239,4.20732478668558,1.61,0.58,1.84
mp-3451,BaVS3,Ba,V,S,Cmc2_1,0.0,-30.246414365,4.19367678975094,1.61,0.58,1.84
mp-4227,BaVS3,Ba,V,S,P6_3/mmc,0.0142068999999889,-30.176935465,4.1832961344649,1.61,0.58,1.84
mp-542818,BaVS3,Ba,V,S,Cm,0.0013285314999889,-30.2440420375,4.19959137920197,1.61,0.58,1.84
mp-27363,BaVSe3,Ba,V,Se,P6_3/mmc,0.0377315030000016,-27.47256036,5.48342959603296,1.61,0.58,1.98
mp-676597,BaVSe3,Ba,V,Se,Cmc2_1,0.0226695530000018,-27.54171554,5.54528824406157,1.61,0.58,1.98
mp-989622,BaWN3,Ba,W,N,P2_1/c,0.0,-42.9140061075,6.93779070992906,1.61,0.6,1.46
mp-989636,BaWN3,Ba,W,N,C2/m,0.0100144745000073,-42.8649412,6.9448787905123,1.61,0.6,1.46
mp-1183395,BaWO3,Ba,W,O,Pm-3m,0.158416016500002,-35.55985886,8.48840821871865,1.61,0.66,1.42
mp-1183406,BaYbO3,Ba,Yb,O,Pm-3m,0.279323518000001,-28.53159314,6.9962301400352,1.61,0.868,1.42
mp-1183405,BaZnO3,Ba,Zn,O,Pm-3m,0.174294128,-25.17026088,5.97538489596759,1.61,0.9,1.42
mp-1019544,BaZrO3,Ba,Zr,O,I4/mcm,0.0001757229999999,-41.443736225,5.98331600457477,1.61,0.89,1.42
mp-3834,BaZrO3,Ba,Zr,O,Pm-3m,0.0,-41.44524511,5.95815524475325,1.61,0.89,1.42
mp-540771,BaZrS3,Ba,Zr,S,Pnma,0.0,-31.8996216225,4.22067043103071,1.61,0.89,1.84
mp-1079300,BaZrSe3,Ba,Zr,Se,P6_3/mmc,0.0493146635000024,-28.868254055,5.24710319437279,1.61,0.89,1.98
mp-998427,BaZrSe3,Ba,Zr,Se,Pnma,0.0,-29.1377580075,5.44377170503173,1.61,0.89,1.98
mp-998350,BaZrSe3,Ba,Zr,Se,P1,0.0775039105000026,-28.75229574,5.19796093547883,1.61,0.89,1.98
mp-1183417,BeAgO3,Be,Ag,O,Pm-3m,0.650462044166666,-23.23882793,6.02554019738652,0.45,0.75,1.42
mp-1183414,BeAuO3,Be,Au,O,Pm-3m,0.841851829125,-22.91934272,9.26145504524615,0.45,0.85,1.42
mp-1183403,BeBiO3,Be,Bi,O,Pm-3m,0.485461609000001,-28.56508023,8.90778294507167,0.45,1.03,1.42
mp-1183422,BeBO3,Be,B,O,Pm-3m,1.63944421879168,-28.20073194,3.2362869200557,0.45,0.27,1.42
mp-1183418,BeCdO3,Be,Cd,O,Pm-3m,0.515953689249999,-23.78944205,5.95436161337685,0.45,1.31,1.42
mp-1183426,BeCuO3,Be,Cu,O,Pm-3m,0.83531941975,-24.72281158,4.82526438302411,0.45,0.54,1.42
mp-984722,BeGaO3,Be,Ga,O,Pm-3m,1.08462968279167,-25.98068289,5.0694662347862,0.45,0.62,1.42
mp-1183415,BeGeO3,Be,Ge,O,Pm-3m,1.32167316,-27.07768587,5.00034873714737,0.45,0.53,1.42
mp-1183436,BeInO3,Be,In,O,Pm-3m,0.710247378125001,-26.90471192,6.34249236994338,0.45,0.92,1.42
mp-1183431,BeOsO3,Be,Os,O,Pm-3m,1.301001645,-31.47141479,10.1075908395009,0.45,0.63,1.42
mp-1183499,BePbO3,Be,Pb,O,Pm-3m,0.628855201999999,-27.1932246,9.00362248211937,0.45,0.775,1.42
mp-1183447,BePdO3,Be,Pd,O,Pm-3m,0.827586935999999,-25.94269644,6.33803495795645,0.45,0.615,1.42
mp-1183451,BePtO3,Be,Pt,O,Pm-3m,1.081286179,-26.16206784,9.74112295568169,0.45,0.625,1.42
mp-1183476,BeReO3,Be,Re,O,Pm-3m,1.37089548733333,-34.00163355,9.79764540784377,0.45,0.63,1.42
mp-1183443,BeSbO3,Be,Sb,O,Pm-3m,0.817968686750003,-28.27227777,6.48414540600549,0.45,0.76,1.42
mp-1183445,BeSiO3,Be,Si,O,Pm-3m,1.24400333583333,-31.74459527,3.36045609929189,0.45,0.4,1.42
mp-1183449,BeVO3,Be,V,O,Pm-3m,1.019277878,-32.41649315,4.4462828442161,0.45,0.58,1.42
mp-984552,BeZnO3,Be,Zn,O,Pm-3m,0.764859325250001,-23.74689176,4.72839154833492,0.45,0.9,1.42
mp-31250,BiBO3,Bi,B,O,P2_1/c,0.0,-34.797213265,6.56582217881089,1.17,0.27,1.42
mp-1178485,BiCO3,Bi,C,O,P-1,0.079999967375004,-33.95081641,5.76064656284757,1.17,0.16,1.42
mp-1183479,BiMoO3,Bi,Mo,O,Pm-3m,0.350626583,-31.34023192,8.40033034466412,1.17,0.69,1.42
mp-1183469,BiPtO3,Bi,Pt,O,Pm-3m,0.548429729125002,-26.53274027,11.128540007135,1.17,0.8,1.42
mp-573119,BiRhO3,Bi,Rh,O,Pnma,0.061984177374999,-30.7573779875,9.49898782227291,1.17,0.665,1.42
mp-1183221,BIrO3,B,Ir,O,Pm-3m,1.67292217891667,-29.75990773,10.4602879078326,0.27,0.68,1.42
mp-755382,BiSbO3,Bi,Sb,O,R-3,0.0861619617142821,-28.887581545,7.54555738557243,1.17,0.76,1.42
mp-1227486,BiSbS3,Bi,Sb,S,Pnma,0.0023040867500006,-21.8887174225,5.37281605379418,1.17,0.76,1.84
mp-1227508,BiSbSe3,Bi,Sb,Se,Pnma,0.0150285884999999,-20.0317455375,6.34306524747076,1.17,0.76,1.98
mp-1246423,BMoN3,B,Mo,N,P-1,0.378515961733333,-43.5910166275,3.19259942273758,0.27,0.59,1.46
mp-984553,BOsO3,B,Os,O,Pm-3m,1.77912292566666,-31.80621636,10.4529828593672,0.27,0.63,1.42
mp-984554,BPbO3,B,Pb,O,Pm-3m,1.07954392142856,-28.49506229,9.74115209743766,0.27,1.19,1.42
mp-1183242,BPdO3,B,Pd,O,Pm-3m,1.21870172366667,-27.41533298,6.80683495726601,0.27,0.76,1.42
mp-1183277,BPtO3,B,Pt,O,Pm-3m,1.50704076016667,-27.11156448,10.2918028148742,0.27,0.8,1.42
mp-755829,BSbO3,B,Sb,O,C2/c,0.047189438666666,-34.7217270025,3.8284658405712,0.27,0.76,1.42
mp-753806,BSbO3,B,Sb,O,P-1,0.0480148381666661,-34.71450506,3.85086371766832,0.27,0.76,1.42
mp-1183211,BSbO3,B,Sb,O,Pm-3m,1.01431307716667,-29.88295901,6.87074659054283,0.27,0.76,1.42
mp-984632,CaBeO3,Ca,Be,O,Pm-3m,0.333611442999999,-29.67974405,3.41290767513659,1.34,0.45,1.42
mp-1378965,CaBiO3,Ca,Bi,O,Pnma,0.0158106115000001,-29.9205605025,6.6120202276812,1.34,1.03,1.42
mp-755893,CaBiO3,Ca,Bi,O,P2_1/c,0.0,-29.9955529475,6.65755857802265,1.34,1.03,1.42
mp-1178493,CaBiO3,Ca,Bi,O,Pnma,0.0995510239999993,-29.4963542925,6.41583554149267,1.34,1.03,1.42
mp-867749,CaBiO3,Ca,Bi,O,R-3,0.0208404194999998,-29.891865055,6.30135875455761,1.34,1.03,1.42
mp-1189809,CaBO3,Ca,B,O,P2_1/c,0.102489062625001,-35.5348311875,2.47068166313325,1.34,0.27,1.42
mp-1084760,CaBO3,Ca,B,O,P2_1/m,0.100792408625002,-35.543741575,2.46379073615561,1.34,0.27,1.42
mp-984628,CaBO3,Ca,B,O,Pm-3m,0.897433745625001,-31.55892553,3.89736614558107,1.34,0.27,1.42
mp-756365,CaCeO3,Ca,Ce,O,Pnma,0.0590747670000038,-38.8185227525,5.02868695309756,1.34,0.87,1.42
mp-1079918,CaCO3,Ca,C,O,P-1,0.0162160140000012,-37.362159575,2.66226925504948,1.34,0.16,1.42
mp-641635,CaCO3,Ca,C,O,Pnma,1.3777728225,-30.59869757,2.16928003165968,1.34,0.16,1.42
mp-553939,CaCO3,Ca,C,O,Pnma,0.0135683069999999,-37.375010605,2.57446188574785,1.34,0.16,1.42
mp-556235,CaCO3,Ca,C,O,P2_1/c,0.0019254220000011,-37.4328573975,2.62695603849563,1.34,0.16,1.42
mp-4626,CaCO3,Ca,C,O,Pnma,0.0243540495000003,-37.321526875,2.83803789813839,1.34,0.16,1.42
mp-560265,CaCO3,Ca,C,O,P6_522,0.0080683150000009,-37.4021848066667,2.54690198972492,1.34,0.16,1.42
mp-1197230,CaCO3,Ca,C,O,P-1,0.0243982078000009,-37.320963445,2.80748416216278,1.34,0.16,1.42
mp-3205,CaCO3,Ca,C,O,Pmmn,0.168865474,-36.59324015,3.00184273372076,1.34,0.16,1.42
mp-1194399,CaCO3,Ca,C,O,C2/c,0.0086050666666661,-37.4000106233334,2.56139279306698,1.34,0.16,1.42
mp-1197939,CaCO3,Ca,C,O,P-1,0.0081561220000008,-37.3968249227778,2.55620016502758,1.34,0.16,1.42
mp-561412,CaCO3,Ca,C,O,C2,0.0071974193333339,-37.406135,2.60188960109013,1.34,0.16,1.42
mp-1188902,CaCO3,Ca,C,O,P-1,0.0199184540000008,-37.343637915,2.75836103874012,1.34,0.16,1.42
mp-548403,CaCO3,Ca,C,O,C222_1,0.309852612,-35.881981915,3.16182692944796,1.34,0.16,1.42
mp-3953,CaCO3,Ca,C,O,R-3c,0.0,-37.4429305,2.61379042508335,1.34,0.16,1.42
mp-2717324,CaCO3,Ca,C,O,P321,0.0014116720000005,-37.45012947,2.61012783941251,1.34,0.16,1.42
mp-696740,CaCO3,Ca,C,O,C2/c,1.87270678,-29.02302074,2.79606097897214,1.34,0.16,1.42
mp-1099934,CaCoO3,Ca,Co,O,Pm-3m,0.16033285666667,-29.67708158,4.57954000680778,1.34,0.53,1.42
mp-1368304,CaCoO3,Ca,Co,O,Pnma,0.0651812466666684,-30.16386031,4.54478768353671,1.34,0.53,1.42
mp-1399298,CaCoO3,Ca,Co,O,Cm,0.48311875266667,-28.07567442,2.49594880448307,1.34,0.53,1.42
mp-20772,CaCrO3,Ca,Cr,O,Pnma,0.0557747038333369,-38.452771775,4.327934327938,1.34,0.55,1.42
mp-1099873,CaCuO3,Ca,Cu,O,Pm-3m,0.162475193375001,-27.35232801,4.57525275940156,1.34,0.54,1.42
mp-19115,CaFeO3,Ca,Fe,O,Pnma,0.0,-32.1312632775,4.26681655268205,1.34,0.585,1.42
mp-1272846,CaFeO3,Ca,Fe,O,P2_1/c,0.0046204169999999,-32.02073869,4.21809093540931,1.34,0.585,1.42
mp-1278982,CaFeO3,Ca,Fe,O,Pmma,0.0528907215000007,-31.7295967875,4.20486812697946,1.34,0.585,1.42
mp-1001571,CaFeO3,Ca,Fe,O,Pm-3m,0.0521472515000001,-31.8692172,4.23667967427661,1.34,0.585,1.42
mp-554549,CaGeO3,Ca,Ge,O,I4_1/a,0.0144064817083285,-33.083808171875,4.24555648803496,1.34,0.53,1.42
mp-1016884,CaGeO3,Ca,Ge,O,Pm-3m,0.170772001333328,-32.30259544,4.92853672740404,1.34,0.53,1.42
mp-776074,CaGeO3,Ca,Ge,O,C2/c,0.0300714289999942,-33.0072730216666,3.65134078957676,1.34,0.53,1.42
mp-776086,CaGeO3,Ca,Ge,O,P-1,0.0209115276666605,-33.052802995,3.82552246681892,1.34,0.53,1.42
mp-17761,CaGeO3,Ca,Ge,O,P-1,0.0,-33.1571375783333,3.55702888694286,1.34,0.53,1.42
mp-8130,CaGeO3,Ca,Ge,O,Pnma,0.107375905833328,-32.61858206,4.93238463262487,1.34,0.53,1.42
mp-1207169,CaPdH3,Ca,Pd,H,Pm-3m,0.0,-19.93791835,4.79566029951178,1.34,0.59,2.08
mp-754853,CaHfO3,Ca,Hf,O,Pnma,0.0,-43.8501523225,6.86069374633934,1.34,0.83,1.42
mp-1016873,CaHfO3,Ca,Hf,O,Pm-3m,0.154316738,-43.07828513,6.3985841350055,1.34,0.83,1.42
mp-1190098,CaHfS3,Ca,Hf,S,Pnma,0.037140437999998,-33.20434542,4.73124717892963,1.34,0.83,1.84
mp-1183539,CaHoO3,Ca,Ho,O,Pm-3m,0.441341794875001,-33.88716058,5.24261015451011,1.34,1.12,1.42
mp-28534,CaInBr3,Ca,In,Br,Cmcm,0.0,-17.19683885,3.8629472051694,1.34,0.92,1.96
mp-1206105,CaInI3,Ca,In,I,Cmcm,0.021310371999999,-15.08115685,4.34076083043484,1.34,0.92,2.2
mp-1183543,CaInO3,Ca,In,O,Pm-3m,0.3578972495,-27.44661604,4.67062401618041,1.34,0.92,1.42
mp-1016872,CaIrO3,Ca,Ir,O,Pm-3m,0.306552834000004,-32.54361193,7.5322510552991,1.34,0.625,1.42
mp-1079054,CaIrO3,Ca,Ir,O,Cmcm,0.323336272000004,-32.4541194,7.2309210736713,1.34,0.625,1.42
mp-20198,CaIrO3,Ca,Ir,O,Cmcm,0.653947459000004,-30.813085025,8.23185728704805,1.34,0.625,1.42
mp-555735,CaIrO3,Ca,Ir,O,Pnma,0.0244952190000047,-33.9823393175,7.89381727770532,1.34,0.625,1.42
mp-4243,CaIrO3,Ca,Ir,O,Cmcm,0.0,-34.1119527,7.95702686906938,1.34,0.625,1.42
mp-1183562,CaLaO3,Ca,La,O,Pm-3m,0.592782736625,-33.09168297,4.12320247433718,1.34,1.36,1.42
mp-1183532,CaMgO3,Ca,Mg,O,Pm-3m,0.310670068,-27.55273438,3.03908609764893,1.34,0.89,1.42
mp-1188497,CaMnO3,Ca,Mn,O,P6_3/mmc,0.119748543833338,-34.2928756425,4.09463434250137,1.34,0.53,1.42
mp-19201,CaMnO3,Ca,Mn,O,Pnma,0.0350749438333366,-34.72879895,4.3457857249747,1.34,0.53,1.42
mp-1017467,CaMnO3,Ca,Mn,O,Pm-3m,0.116549627333336,-34.30108963,4.29364791893483,1.34,0.53,1.42
mp-989401,CaMoN3,Ca,Mo,N,Pmm2,0.0468834550000015,-40.51389714,4.40359091711828,1.34,0.59,1.46
mp-989649,CaMoN3,Ca,Mo,N,P2/m,0.026769174,-40.607478165,3.7515007424943,1.34,0.59,1.46
mp-989635,CaMoN3,Ca,Mo,N,C2/m,0.0,-40.74043057,4.1111392263712,1.34,0.59,1.46
mp-607467,CaMoO3,Ca,Mo,O,P2_1/c,0.0,-35.5247024075,4.8606290960611,1.34,0.65,1.42
mp-19012,CaMoO3,Ca,Mo,O,Pnma,0.0063622724999987,-35.4901422775,4.85596329832873,1.34,0.65,1.42
mp-1045305,CaMoO3,Ca,Mo,O,P-1,0.0096948094999991,-35.4744564425,4.85226106280858,1.34,0.65,1.42
mp-4957,CaNbO3,Ca,Nb,O,Pnma,0.0589310007500234,-40.6718494175,4.73882532112722,1.34,0.68,1.42
mp-1207078,CaNiH3,Ca,Ni,H,Pm-3m,0.0,-20.24592745,3.81782255784877,1.34,0.69,2.08
mp-1368210,CaNiO3,Ca,Ni,O,Pnma,0.0557794395000011,-26.46587126,4.44514196455733,1.34,0.48,1.42
mp-754103,CaNiO3,Ca,Ni,O,P6_3mc,0.072650996000001,-30.651019775,4.29808830602095,1.34,0.48,1.42
mp-1016900,CaOsO3,Ca,Os,O,Pm-3m,0.256620675599999,-35.90867773,7.48630347020916,1.34,0.63,1.42
mp-1213970,CaOsO3,Ca,Os,O,Pnma,0.087307310099999,-36.7375641575,7.83902081773933,1.34,0.63,1.42
mp-20079,CaPbO3,Ca,Pb,O,Pnma,0.0024544729999975,-29.358793865,6.87939260480229,1.34,0.775,1.42
mp-756708,CaPrO3,Ca,Pr,O,Pnma,0.175380001375,-34.6359031,4.66516042668197,1.34,0.85,1.42
mp-9789,CaPS3,Ca,P,S,P2_1/c,0.0,-25.094451555,2.46061706872036,1.34,0.44,1.84
mp-11007,CaPSe3,Ca,P,Se,P2_1/c,0.0,-22.32407297,3.97522058551411,1.34,0.44,1.98
mp-4784,CaPtO3,Ca,Pt,O,Cmcm,0.0105472816666632,-30.78282115,7.91812915645048,1.34,0.625,1.42
mp-989606,CaReN3,Ca,Re,N,C2/c,0.0,-42.0599804575,5.50997083296144,1.34,0.53,1.46
mp-1016833,CaRhO3,Ca,Rh,O,Pm-3m,0.257332476000002,-31.26327032,5.12934774053879,1.34,0.6,1.42
mp-1181917,CaRhO3,Ca,Rh,O,Pnma,0.0137827365000023,-32.536478725,5.37084911740604,1.34,0.6,1.42
mp-1078659,CaRhO3,Ca,Rh,O,Cmcm,0.0,-32.60985084,5.47828668385009,1.34,0.6,1.42
mp-1193602,CaRhO3,Ca,Rh,O,P2_1/m,0.0002359080000013,-32.60369356,5.45590735310519,1.34,0.6,1.42
mp-1016835,CaRuO3,Ca,Ru,O,Pm-3m,0.165233397500013,-34.36362608,5.17631014170298,1.34,0.62,1.42
mp-20947,CaRuO3,Ca,Ru,O,Pnma,0.0,-35.1707185175,5.35031403931109,1.34,0.62,1.42
mp-1377563,CaSbO3,Ca,Sb,O,Pnma,0.119080528799999,-31.06006031,5.09139665742592,1.34,0.76,1.42
mp-1340624,CaSbO3,Ca,Sb,O,P2_1/m,0.110777845299999,-31.1015737275,5.03899270530084,1.34,0.76,1.42
mp-1183534,CaScO3,Ca,Sc,O,Pm-3m,0.2404754345,-36.47690859,3.24122749901852,1.34,0.87,1.42
mp-557997,CaSeO3,Ca,Se,O,P2_1/c,0.0,-29.7965064725,3.74246440870902,1.34,0.5,1.42
mp-754140,CaSeO3,Ca,Se,O,Pnma,0.0119276844999998,-29.7374319025,3.70514594181927,1.34,0.5,1.42
mp-5893,CaSiO3,Ca,Si,O,Pm-3m,0.244203541666668,-36.22744849,4.10700886288082,1.34,0.4,1.42
mp-4428,CaSiO3,Ca,Si,O,P-1,0.0229369943333335,-37.33600613,2.96570962822279,1.34,0.4,1.42
mp-3387,CaSiO3,Ca,Si,O,I4/mcm,0.241300425666667,-36.24237625,4.10507419255859,1.34,0.4,1.42
